app_id,app_name,sentiment,review_original,review_tokenized,timestamp
825630,STEINS;GATE 0,positive,애니 먼저보면 이 겜 못함,애니 먼저 보면 이 겜 못 함,2020-11-11 10:40:22
825630,STEINS;GATE 0,positive,결말 보고 걸렸던 암이 애니 마지막 화를 보고 나았습니다.,결말 보고 걸렸던 암 이 애니 마지막 화 를 보고 나았습니다 .,2020-10-23 11:02:59
825630,STEINS;GATE 0,positive,.,.,2020-05-17 14:07:20
825630,STEINS;GATE 0,positive,"'슈타인즈 게이트'의 공식적인 후속작인 '슈타인즈 게이트 제로' 입니다. 슈타인즈 게이트 세계선으로 넘어가기전, 여주인공 '마키세 크리스'를 구하지 못한 주인공 '오카베 린타로'의 시점을 시작으로 게임은 시작됩니다. 먼저 대략적인 평가를 하자면. 전편에 비해 분위기가 많이 어두운 편입니다. 오카베의 정신적 트라우마는 시시때때로 등장해 주인공이 다른 세계선으로 가지 못하게 막으며, 그러한 오카베의 집착이 다른 주변 인물에게 영향을 끼치며 갈등을 겪게 됍니다. '스즈하'를 중심으로 한 인물들이 세계선을 바꾸려 할때마다 그것에 강","' 슈타인 즈 게이트 ' 의 공식 적 인 후속작 인 ' 슈타인 즈 게이트 제로 ' 입니다 . 슈타인 즈 게이트 세계 선 으로 넘어가기전 , 여 주인공 ' 마 키세 크리스 ' 를 구 하지 못 한 주인공 ' 오 카베 린타로 ' 의 시점 을 시작 으로 게임 은 시작 됩니다 . 먼저 대략 적 인 평가 를 하자 면 . 전편 에 비해 분위기 가 많이 어 두운 편입 니 다 . 오 카베 의 정신 적 트라우마 는 시시 때때로 등장 해 주인공 이 다른 세계 선 으로 가지 못 하게 막으며 , 그러한 오 카베 의 집착 이 다른 주변 인물 에게 영향 을 끼치며 갈등 을 겪게 됍니다 . ' 스즈하 ' 를 중심 으로 한 인물 들 이 세계 선 을 바꾸려 할 때 마다 그것 에 강",2020-03-18 16:46:02
825630,STEINS;GATE 0,positive,good,good,2019-06-30 16:04:06
825630,STEINS;GATE 0,positive,"Japanese Shaman girls, Where? Lintahlo??","Japanese Shaman girls , Where ? Lintahlo ??",2019-01-04 19:01:47
825630,STEINS;GATE 0,positive,주인공 고생하는거 구경하는 게임,주인공 고생 하는거 구경 하는 게임,2018-12-24 10:39:13
825630,STEINS;GATE 0,positive,영문으로 하고있지만 할만합니다.오리지널 슈타게에 못 미친다는 평이 많지만 그래도 충분히 재밌습니다.,영문 으로 하고있지만 할만 합니다 . 오 리지 널 슈타게 에 못 미친다는 평이 많지만 그래도 충분히 재밌습니다 .,2018-05-25 23:30:50
825630,STEINS;GATE 0,positive,이것이 슈타인즈 게이트의 선택,이 것 이 슈타인 즈 게이트 의 선택,2018-05-20 18:17:00
825630,STEINS;GATE 0,positive,한글화가 되지 않아서 아쉽지만 영문으로 봐도 재밌네요.,한글화 가 되지 않아서 아쉽지만 영문 으로 봐도 재밌네요 .,2018-05-13 23:33:37
825630,STEINS;GATE 0,positive,OHHHHHHHHHHHHHHHHH 륀↗↗↗↗↗타뤄우↘↘↘↘↘,OHHHHHHHHHHHHHHHHH 륀 ↗↗↗↗↗ 타뤄우 ↘↘↘↘↘,2018-05-13 19:25:21
825630,STEINS;GATE 0,positive,역경을 딛고 부활한 호오인 쿄우마 그녀를 구하는데 발생하는 수많은 난관들은 '슈타인즈 게이트'에 진입하기 위한 발판이었다. 이걸 읽고 있는 자네에게도 건투를 빌도록 하지. el... psy... congroo... 스포일러 : 사실 레스키넨 교수가 진히로인임. Japanese shaman girl! Hey Rintarou!,역경 을 딛고 부활 한 호 오인 쿄 우마 그녀 를 구 하는데 발생 하는 수많은 난관 들 은 ' 슈타인 즈 게이트 ' 에 진입 하기 위 한 발판 이었다 . 이 걸 읽고 있는 자네 에게도 건투 를 빌도록 하지 . el ... psy ... congroo ... 스포일러 : 사실 레스키 넨 교수 가 진 히로인 임 . Japanese shaman girl ! Hey Rintarou !,2018-05-09 23:18:59
